,time,Average speed (km/h),Distance travelled (km),Engine RPM (rpm),Fuel used (L),Vehicle speed (km/h)
239,10:43,28.44213539150754,8.063946992843878,6691.0,0.4098762880944,44.22365245374095
348,10:44,12.3376818091958,0.698052860805556,4882.53876478318,3.2866528792715712,13.4
453,10:45,28.44213539150754,8.063946992843878,1608.0,0.660562942970547,44.22365245374095
559,10:46,28.44213539150754,8.063946992843878,7278.0,1.01049906190093,44.22365245374095
663,10:47,28.44213539150754,8.063946992843878,4237.0,1.20232806839282,44.22365245374095
769,10:48,28.44213539150754,8.063946992843878,1793.0,1.27329089386082,44.22365245374095
879,10:49,28.44213539150754,8.063946992843878,7172.0,1.6150764411124,44.22365245374095
986,10:50,25.252288673302,3.95387555091667,4882.53876478318,3.2866528792715712,9.0
1093,10:51,28.44213539150754,8.063946992843878,6410.0,2.07161200547772,44.22365245374095
1197,10:52,28.44213539150754,8.063946992843878,1758.0,2.1504614312259,44.22365245374095
1303,10:53,28.44213539150754,8.063946992843878,5747.0,2.2948957313559,44.22365245374095
1413,10:54,28.44213539150754,8.063946992843878,6588.0,2.54181963847882,44.22365245374095
1519,10:55,28.44213539150754,8.063946992843878,3934.0,2.73243229217071,44.22365245374095
1625,10:56,28.44213539150754,8.063946992843878,6755.0,3.03554045469896,44.22365245374095
1730,10:57,31.634771926561,8.64336435177777,4882.53876478318,3.2866528792715712,57.0
1835,10:58,28.44213539150754,8.063946992843878,5451.0,4.0624844161552,44.22365245374095
1939,10:59,28.44213539150754,8.063946992843878,7494.0,4.58987804335635,44.22365245374095
2043,11:00,28.44213539150754,8.063946992843878,7532.0,4.89513878467663,44.22365245374095
2147,11:01,28.44213539150754,8.063946992843878,7947.0,5.18972525645421,44.22365245374095
2249,11:02,28.44213539150754,8.063946992843878,6907.0,5.37155026520614,44.22365245374095
2357,11:03,28.44213539150754,8.063946992843878,5296.0,5.56917348048632,44.22365245374095
2429,11:12,28.44213539150754,8.063946992843878,1135.0,3.2376127231954968,44.22365245374095
2449,11:13,28.44213539150754,8.063946992843878,3930.0,5.71031381692524,44.22365245374095
2555,11:14,28.44213539150754,8.063946992843878,7009.0,6.00158142217572,44.22365245374095
2659,11:15,28.44213539150754,8.063946992843878,4739.0,6.27411375718472,44.22365245374095
2741,12:01,28.44213539150754,8.063946992843878,4334.0,3.5874997795715573,44.22365245374095
2825,12:02,28.44213539150754,8.063946992843878,6782.0,6.56631670816399,44.22365245374095
2929,12:03,28.44213539150754,8.063946992843878,2988.0,6.77007481780154,44.22365245374095
3035,12:04,28.44213539150754,8.063946992843878,1639.0,6.85061474988693,44.22365245374095
3043,23:06,28.44213539150754,8.063946992843878,4882.53876478318,3.2866528792715712,44.22365245374095
0,23:06,42.87395488539961,8.470505122985477,5240.708969465649,3.303131261406269,57.268232385661314
3,23:07,42.87395488539961,8.470505122985477,265.0,0.0003513016684154,57.268232385661314
87,23:08,42.87395488539961,8.470505122985477,1606.0,0.0938289168508623,57.268232385661314
191,23:09,42.87395488539961,8.470505122985477,5575.0,0.37910183560849,57.268232385661314
291,23:10,42.87395488539961,8.470505122985477,7905.0,0.829736064581442,57.268232385661314
393,23:11,42.87395488539961,8.470505122985477,7002.0,1.43632560109361,57.268232385661314
493,23:12,42.87395488539961,8.470505122985477,8106.0,1.90618871239882,57.268232385661314
593,23:13,42.87395488539961,8.470505122985477,1904.0,2.07537274799845,57.268232385661314
695,23:14,42.87395488539961,8.470505122985477,6987.0,2.51820762549773,57.268232385661314
794,23:15,54.4763143226539,7.61919301863889,5240.708969465649,3.303131261406269,75.0
895,23:16,42.87395488539961,8.470505122985477,1646.0,3.18534869401424,57.268232385661314
996,23:17,51.322873012554,8.88742482597222,5240.708969465649,3.303131261406269,32.6
1096,23:18,46.8257837568657,8.88742482597222,5240.708969465649,3.303131261406269,55.4
1201,23:19,42.87395488539961,8.470505122985477,6060.0,3.90536976507337,57.268232385661314
1299,23:20,42.87395488539961,8.470505122985477,1733.0,3.97075530210882,57.268232385661314
1401,23:21,42.87395488539961,8.470505122985477,5415.0,4.3495069053262,57.268232385661314
1501,23:22,42.87395488539961,8.470505122985477,1740.0,4.57498913759729,57.268232385661314
1605,23:23,42.87395488539961,8.470505122985477,4038.0,4.87417729132886,57.268232385661314
1708,23:24,47.6654337082734,13.8150033913333,5240.708969465649,3.303131261406269,63.0
1810,23:25,47.2829138792295,14.49172218125,5240.708969465649,3.303131261406269,10.4
1909,23:26,42.87395488539961,8.470505122985477,5235.0,5.61546317103974,57.268232385661314
2011,23:27,42.87395488539961,8.470505122985477,7106.0,5.75418211366933,57.268232385661314
0,09:23,33.41382728821809,8.350122063092138,4838.183734939759,3.168744682077368,46.54571703561116
3,09:24,33.41382728821809,8.350122063092138,227.0,0.0003227759395326,46.54571703561116
64,09:25,8.43821150219483,0.156359294305556,4838.183734939759,3.168744682077368,10.0
169,09:26,33.41382728821809,8.350122063092138,1514.0,0.351095777507633,46.54571703561116
273,09:27,33.41382728821809,8.350122063092138,1688.0,0.495123027263016,46.54571703561116
373,09:28,33.41382728821809,8.350122063092138,7458.0,0.825083105381401,46.54571703561116
475,09:29,33.41382728821809,8.350122063092138,1801.0,0.989904709753701,46.54571703561116
575,09:30,33.41382728821809,8.350122063092138,5595.0,1.24486152429761,46.54571703561116
677,09:31,33.41382728821809,8.350122063092138,6998.0,1.42512192379891,46.54571703561116
780,09:32,34.3323945485065,4.64014364233333,4838.183734939759,3.168744682077368,40.0
881,09:33,33.41382728821809,8.350122063092138,6802.0,1.96228590580488,46.54571703561116
983,09:34,33.41382728821809,8.350122063092138,7329.0,2.21139883867385,46.54571703561116
1086,09:35,35.2464671630903,6.52641884880556,4838.183734939759,3.168744682077368,24.0
1189,09:36,33.41382728821809,8.350122063092138,6907.0,2.66690712622948,46.54571703561116
1259,09:37,33.41382728821809,8.350122063092138,4838.183734939759,3.168744682077368,46.54571703561116
1302,09:38,36.2534401895036,8.04812833158333,4838.183734939759,3.168744682077368,71.0
1404,09:39,36.828428698428,8.790615121,4838.183734939759,3.168744682077368,66.0
1506,09:40,39.1666168958559,10.00236172225,4838.183734939759,3.168744682077368,75.0
1607,09:41,33.41382728821809,8.350122063092138,7436.0,4.31214809118024,46.54571703561116
1708,09:42,41.5168665334683,11.9867037544444,4838.183734939759,3.168744682077368,11.4
1807,09:43,33.41382728821809,8.350122063092138,8083.0,4.68941769991615,46.54571703561116
1909,09:44,33.41382728821809,8.350122063092138,5724.0,4.90687819388207,46.54571703561116
2009,09:45,33.41382728821809,8.350122063092138,1715.0,4.971951298725,46.54571703561116
2111,09:46,33.41382728821809,8.350122063092138,7249.0,5.08859807829636,46.54571703561116
2213,09:47,33.41382728821809,8.350122063092138,1526.0,5.20597030397472,46.54571703561116
2313,09:48,33.41382728821809,8.350122063092138,5753.0,5.42267302900047,46.54571703561116
2414,09:49,37.3918720884362,15.1567293751667,4838.183734939759,3.168744682077368,43.0
2515,09:50,33.41382728821809,8.350122063092138,6088.0,5.75929409621481,46.54571703561116
2616,09:51,35.9670389434718,15.7775357880555,4838.183734939759,3.168744682077368,8.0
0,13:35,31.73660349961207,8.975465826321441,4690.128838951311,2.91199230732075,48.636182902584494
3,13:37,31.73660349961207,8.975465826321441,997.0,0.00129200114949,48.636182902584494
24,13:38,31.73660349961207,8.975465826321441,3022.0,0.0491588349199504,48.636182902584494
126,13:39,31.73660349961207,8.975465826321441,7155.0,0.265219296533311,48.636182902584494
228,13:40,31.73660349961207,8.975465826321441,1784.0,0.469044783608272,48.636182902584494
332,13:41,31.73660349961207,8.975465826321441,1684.0,0.708149537614396,48.636182902584494
434,13:42,31.73660349961207,8.975465826321441,3927.0,0.803903850444965,48.636182902584494
538,13:43,31.73660349961207,8.975465826321441,7029.0,1.04362572883272,48.636182902584494
640,13:44,31.73660349961207,8.975465826321441,6811.0,1.41464273277615,48.636182902584494
743,13:45,31.6904328728903,5.08300373608333,4690.128838951311,2.91199230732075,81.0
846,13:46,31.73660349961207,8.975465826321441,1650.0,1.90752171626834,48.636182902584494
948,13:47,31.73660349961207,8.975465826321441,7778.0,2.29103402418332,48.636182902584494
1048,13:48,31.73660349961207,8.975465826321441,4754.0,2.63095372633545,48.636182902584494
1151,13:49,39.7561412144617,9.02485641311111,4690.128838951311,2.91199230732075,47.0
1252,13:50,31.73660349961207,8.975465826321441,1627.0,2.8806414407826,48.636182902584494
1354,13:51,31.73660349961207,8.975465826321441,5850.0,3.12420898287683,48.636182902584494
1459,13:52,38.4883776449937,10.6624998563889,4690.128838951311,2.91199230732075,42.8
1561,13:53,37.5750900092723,11.0383586890555,4690.128838951311,2.91199230732075,51.0
1665,13:54,38.8670289627104,12.0644929344444,4690.128838951311,2.91199230732075,58.0
1766,13:55,31.73660349961207,8.975465826321441,4105.0,3.94428621783745,48.636182902584494
1868,13:56,31.73660349961207,8.975465826321441,5966.0,4.16449218484745,48.636182902584494
1968,13:57,31.73660349961207,8.975465826321441,1766.0,4.23377203319292,48.636182902584494
2070,13:58,31.73660349961207,8.975465826321441,1780.0,4.33138363026199,48.636182902584494
2172,13:59,31.73660349961207,8.975465826321441,8116.0,4.57893859203089,48.636182902584494
2274,14:00,31.73660349961207,8.975465826321441,6951.0,4.81893408923696,48.636182902584494
2377,14:01,36.0438996417866,15.3925652478333,4690.128838951311,2.91199230732075,9.4
2479,14:02,34.7990453404196,15.4402078138055,4690.128838951311,2.91199230732075,34.0
2580,14:03,31.73660349961207,8.975465826321441,3790.0,5.18557971900932,48.636182902584494
0,17:11,13.907400763257352,3.1648533038174578,3985.66784765279,1.6460123868308632,32.69704749679076
3,17:12,13.907400763257352,3.1648533038174578,741.0,0.0009631738268964,32.69704749679076
91,17:13,10.988898270651,0.201009917083333,3985.66784765279,1.6460123868308632,14.2
193,17:14,10.5557987784098,0.369087921888889,3985.66784765279,1.6460123868308632,18.0
296,17:15,13.907400763257352,3.1648533038174578,5886.0,0.399493555802143,32.69704749679076
398,17:16,13.907400763257352,3.1648533038174578,1711.0,0.45805840209653,32.69704749679076
501,17:17,9.33982608384952,0.793365788666667,3985.66784765279,1.6460123868308632,13.8
603,17:18,7.80329230941907,0.793365788666667,3985.66784765279,1.6460123868308632,34.8
702,17:19,13.907400763257352,3.1648533038174578,6511.0,0.72811372131633,32.69704749679076
802,17:20,13.907400763257352,3.1648533038174578,6578.0,0.844147322571011,32.69704749679076
904,17:21,13.907400763257352,3.1648533038174578,4088.0,1.02989991436419,32.69704749679076
1004,17:22,13.907400763257352,3.1648533038174578,1673.0,1.17872115178259,32.69704749679076
1106,17:23,13.907400763257352,3.1648533038174578,4197.0,1.29208317448872,32.69704749679076
1209,17:24,11.1578736222827,2.25033703391667,3985.66784765279,1.6460123868308632,34.2
1310,17:25,13.907400763257352,3.1648533038174578,5244.0,1.5488753835316,32.69704749679076
1409,17:26,13.2477849330809,3.11271093802778,3985.66784765279,1.6460123868308632,50.0
1510,17:27,13.907400763257352,3.1648533038174578,6931.0,2.06347619865017,32.69704749679076
1608,17:28,13.907400763257352,3.1648533038174578,6642.0,2.4108610649936,32.69704749679076
1709,17:29,20.0006703155589,5.70035876555556,3985.66784765279,1.6460123868308632,46.0
1810,17:30,13.907400763257352,3.1648533038174578,5402.0,3.11399703210154,32.69704749679076
1910,17:31,13.907400763257352,3.1648533038174578,6452.0,3.49561703104421,32.69704749679076
2012,17:32,13.907400763257352,3.1648533038174578,3591.0,3.61135782906881,32.69704749679076
2112,17:33,13.907400763257352,3.1648533038174578,4516.0,3.72061879992737,32.69704749679076
2214,17:34,13.907400763257352,3.1648533038174578,4757.0,3.85918957693057,32.69704749679076
0,23:55,41.29831972994854,5.033942984420341,4463.079407806191,1.4704937636952322,44.927304964539005
15,23:56,13.5457811668582,0.0383698463333333,4463.079407806191,1.4704937636952322,22.0
116,23:57,41.29831972994854,5.033942984420341,3768.0,0.247192898570909,44.927304964539005
220,23:58,41.29831972994854,5.033942984420341,4414.0,0.515068575217215,44.927304964539005
324,23:59,41.29831972994854,5.033942984420341,4575.0,0.705206894422668,44.927304964539005
426,00:00,41.29831972994854,5.033942984420341,6501.0,0.960698392837616,44.927304964539005
525,00:01,52.1446138959619,4.49249599861111,4463.079407806191,1.4704937636952322,75.6
626,00:02,41.29831972994854,5.033942984420341,1606.0,1.24780341140573,44.927304964539005
726,00:03,41.29831972994854,5.033942984420341,1797.0,1.42844313470505,44.927304964539005
828,00:04,41.29831972994854,5.033942984420341,3597.0,1.68723670402476,44.927304964539005
932,00:05,41.29831972994854,5.033942984420341,1758.0,1.81550378060055,44.927304964539005
1034,00:06,41.29831972994854,5.033942984420341,1606.0,2.07802541109317,44.927304964539005
1135,00:07,40.8917165024115,7.61092647099999,4463.079407806191,1.4704937636952322,23.0
1235,00:08,37.5309656786846,7.61092647099999,4463.079407806191,1.4704937636952322,42.8
1336,00:09,41.29831972994854,5.033942984420341,5645.0,2.42624035408324,44.927304964539005
1436,00:10,41.29831972994854,5.033942984420341,1794.0,2.54731106520753,44.927304964539005
0,14:34,23.87246447843745,4.319880959295953,4209.29255861366,2.014222588658853,42.27115987460815
46,14:35,23.87246447843745,4.319880959295953,4668.0,0.094533002647823,42.27115987460815
152,14:36,23.87246447843745,4.319880959295953,1628.0,0.308094651846419,42.27115987460815
252,14:37,23.87246447843745,4.319880959295953,1706.0,0.422205824781317,42.27115987460815
353,14:38,13.6375401106872,0.794112246861111,4209.29255861366,2.014222588658853,51.2
453,14:39,14.4809297162691,1.08432094447222,4209.29255861366,2.014222588658853,43.0
552,14:40,23.87246447843745,4.319880959295953,1729.0,0.803474732801005,42.27115987460815
655,14:41,19.9825056356581,2.16277312280556,4209.29255861366,2.014222588658853,12.0
756,14:42,23.87246447843745,4.319880959295953,1761.0,1.2333102458013,42.27115987460815
860,14:43,23.87246447843745,4.319880959295953,4352.0,1.47155972126356,42.27115987460815
960,14:44,23.87246447843745,4.319880959295953,1761.0,1.62367069947263,42.27115987460815
1062,14:45,23.87246447843745,4.319880959295953,6579.0,2.13632239674253,42.27115987460815
1162,14:46,23.87246447843745,4.319880959295953,6503.0,2.66351874164972,42.27115987460815
1264,14:47,23.87246447843745,4.319880959295953,5950.0,2.97380357391692,42.27115987460815
1364,14:48,23.87246447843745,4.319880959295953,7345.0,3.22564338040291,42.27115987460815
1462,14:49,23.87246447843745,4.319880959295953,2682.0,3.363111510255,42.27115987460815
1564,14:50,23.87246447843745,4.319880959295953,1613.0,3.50317518062897,42.27115987460815
1664,14:51,23.87246447843745,4.319880959295953,1787.0,3.586185120597,42.27115987460815
1765,14:52,28.3761334458371,8.27438357441666,4209.29255861366,2.014222588658853,63.0
1868,14:53,23.87246447843745,4.319880959295953,1699.0,3.93446647815077,42.27115987460815
0,22:23,39.141720317414624,5.417608901494123,4349.068263473054,1.7836028099290513,48.11327433628318
88,22:24,39.141720317414624,5.417608901494123,6542.0,0.285610033752925,48.11327433628318
188,22:25,39.141720317414624,5.417608901494123,1676.0,0.54760475925048,48.11327433628318
290,22:26,39.141720317414624,5.417608901494123,6368.0,0.761365857954791,48.11327433628318
394,22:27,39.141720317414624,5.417608901494123,7061.0,0.981039093645744,48.11327433628318
496,22:28,39.141720317414624,5.417608901494123,6132.0,1.21170564431165,48.11327433628318
598,22:29,39.141720317414624,5.417608901494123,3946.0,1.48788011853492,48.11327433628318
698,22:30,39.141720317414624,5.417608901494123,1589.0,1.54927210807711,48.11327433628318
798,22:31,39.141720317414624,5.417608901494123,7162.0,1.90628099046112,48.11327433628318
900,22:32,43.4588997318657,6.53427738324999,4349.068263473054,1.7836028099290513,60.8
991,22:33,39.141720317414624,5.417608901494123,1853.0,2.13169371826897,48.11327433628318
1093,22:34,39.141720317414624,5.417608901494123,1632.0,2.2647317389012,48.11327433628318
1195,22:35,39.141720317414624,5.417608901494123,5640.0,2.53681208635068,48.11327433628318
1297,22:36,39.141720317414624,5.417608901494123,1751.0,2.58907874674755,48.11327433628318
1401,22:37,39.141720317414624,5.417608901494123,6024.0,2.80319205796075,48.11327433628318
1503,22:38,39.141720317414624,5.417608901494123,4377.0,2.87756181609993,48.11327433628318
1605,22:39,39.141720317414624,5.417608901494123,3571.0,2.99885305189161,48.11327433628318
0,12:17,9.870081516662465,0.1279919630783951,3548.2127659574467,0.0933418018634708,15.275
25,12:18,9.870081516662465,0.1279919630783951,5012.0,0.0534974910450128,15.275
95,12:21,9.870081516662465,0.1279919630783951,3548.2127659574467,0.0933418018634708,15.275
0,12:21,33.130072025830195,7.365371639760851,5168.984706881904,2.837276966625748,49.547325102880656
43,12:22,33.130072025830195,7.365371639760851,4641.0,0.106927708439399,49.547325102880656
149,12:23,33.130072025830195,7.365371639760851,6416.0,0.20054366094433,49.547325102880656
254,12:24,14.5411959658822,0.619470417555556,5168.984706881904,2.837276966625748,46.0
357,12:25,33.130072025830195,7.365371639760851,7492.0,0.580108479708835,49.547325102880656
460,12:26,26.0964082074707,1.980930969,5168.984706881904,2.837276966625748,63.0
561,12:27,33.130072025830195,7.365371639760851,1759.0,0.990541578691961,49.547325102880656
666,12:28,27.335680592198,2.98578244138889,5168.984706881904,2.837276966625748,18.0
771,12:29,33.130072025830195,7.365371639760851,7018.0,1.69057824310957,49.547325102880656
874,12:30,31.5217959433719,4.49567178155556,5168.984706881904,2.837276966625748,40.8
979,12:31,33.130072025830195,7.365371639760851,4798.0,2.04808689522694,49.547325102880656
1083,12:32,33.130072025830195,7.365371639760851,3377.0,2.34906142138262,49.547325102880656
1185,12:33,33.130072025830195,7.365371639760851,5601.0,2.55250933953736,49.547325102880656
1289,12:34,33.130072025830195,7.365371639760851,7262.0,2.90607572397994,49.547325102880656
1392,12:35,39.1138328142422,8.83718882888889,5168.984706881904,2.837276966625748,76.0
1494,12:36,40.4021321840603,9.80037775902779,5168.984706881904,2.837276966625748,71.0
1595,12:37,33.130072025830195,7.365371639760851,7404.0,4.29373205484183,49.547325102880656
1697,12:38,33.130072025830195,7.365371639760851,6350.0,4.5993574045617,49.547325102880656
1799,12:39,33.130072025830195,7.365371639760851,6660.0,4.82473655141162,49.547325102880656
1905,12:40,33.130072025830195,7.365371639760851,4289.0,5.09855804596276,49.547325102880656
2007,12:41,33.130072025830195,7.365371639760851,3959.0,5.19920921862273,49.547325102880656
2108,12:42,42.4140319343156,14.5301811354167,5168.984706881904,2.837276966625748,48.0
2209,12:43,33.130072025830195,7.365371639760851,3998.0,5.62742709386378,49.547325102880656
2309,12:44,33.130072025830195,7.365371639760851,2871.0,5.81331666193381,49.547325102880656
0,19:08,28.00712312630492,7.958201453563789,4334.416169648774,2.753178493262061,46.82570593962999
56,19:09,28.00712312630492,7.958201453563789,1829.0,0.0861907360541277,46.82570593962999
156,19:10,28.00712312630492,7.958201453563789,1811.0,0.159433545723853,46.82570593962999
258,19:11,28.00712312630492,7.958201453563789,1819.0,0.314941003071459,46.82570593962999
361,19:12,13.7783110177896,0.836680846083333,4334.416169648774,2.753178493262061,30.8
464,19:13,28.00712312630492,7.958201453563789,1772.0,0.576534966127575,46.82570593962999
566,19:14,28.00712312630492,7.958201453563789,6258.0,0.81499175534167,46.82570593962999
667,19:15,18.5444598066432,2.05375876452778,4334.416169648774,2.753178493262061,43.2
769,19:16,19.550886424873,2.49077638261111,4334.416169648774,2.753178493262061,59.6
871,19:17,23.4875552909899,3.38460817605556,4334.416169648774,2.753178493262061,55.0
972,19:18,28.00712312630492,7.958201453563789,6615.0,1.71125720250902,46.82570593962999
1074,19:19,28.00712312630492,7.958201453563789,7581.0,1.87800523604183,46.82570593962999
1176,19:20,28.00712312630492,7.958201453563789,7028.0,2.07599043572552,46.82570593962999
1276,19:21,28.00712312630492,7.958201453563789,7906.0,2.48280052700143,46.82570593962999
1377,19:22,36.5844453952941,8.3198324905,4334.416169648774,2.753178493262061,49.0
1478,19:23,28.00712312630492,7.958201453563789,5957.0,3.04870551873881,46.82570593962999
1580,19:24,28.00712312630492,7.958201453563789,1638.0,3.09773714151144,46.82570593962999
1682,19:25,28.00712312630492,7.958201453563789,5965.0,3.3010493189998,46.82570593962999
1786,19:26,28.00712312630492,7.958201453563789,3806.0,3.52516607954938,46.82570593962999
1886,19:27,28.00712312630492,7.958201453563789,1720.0,3.58540650706599,46.82570593962999
1989,19:28,34.4982615291969,11.2958670201111,4334.416169648774,2.753178493262061,52.0
2090,19:29,28.00712312630492,7.958201453563789,5412.0,3.98630277694989,46.82570593962999
2192,19:30,28.00712312630492,7.958201453563789,1588.0,4.09584528068783,46.82570593962999
2294,19:31,28.00712312630492,7.958201453563789,1620.0,4.36289124440495,46.82570593962999
2396,19:32,28.00712312630492,7.958201453563789,1702.0,4.42259080117596,46.82570593962999
2500,19:33,28.00712312630492,7.958201453563789,4220.0,4.48597682252629,46.82570593962999
2600,19:34,28.00712312630492,7.958201453563789,1551.0,4.57753931346971,46.82570593962999
2704,19:35,28.00712312630492,7.958201453563789,6501.0,4.90426318700096,46.82570593962999
2804,19:36,28.00712312630492,7.958201453563789,7399.0,5.15722689603982,46.82570593962999
2906,19:37,28.00712312630492,7.958201453563789,2493.0,5.28082018099369,46.82570593962999
3008,19:38,28.00712312630492,7.958201453563789,1694.0,5.40727035184634,46.82570593962999
0,09:43,28.620584885364863,7.112236767877267,4804.10391566265,2.787543975137721,48.417582417582416
46,09:44,14.2960407720622,0.142074879583333,4804.10391566265,2.787543975137721,26.0
149,09:45,28.620584885364863,7.112236767877267,6832.0,0.225464600346734,48.417582417582416
255,09:46,28.620584885364863,7.112236767877267,6591.0,0.47552366071892,48.417582417582416
357,09:47,28.620584885364863,7.112236767877267,6216.0,0.677452303891184,48.417582417582416
460,09:48,28.8143500430509,2.20640899691667,4804.10391566265,2.787543975137721,61.0
563,09:49,28.620584885364863,7.112236767877267,1782.0,1.04455073463422,48.417582417582416
667,09:50,28.620584885364863,7.112236767877267,6059.0,1.14054549036258,48.417582417582416
749,09:51,28.620584885364863,7.112236767877267,4804.10391566265,2.787543975137721,48.417582417582416
824,09:52,28.620584885364863,7.112236767877267,1718.0,1.37952472315144,48.417582417582416
926,09:53,28.620584885364863,7.112236767877267,6567.0,1.56275130203815,48.417582417582416
1028,09:54,28.620584885364863,7.112236767877267,6163.0,1.87562133379693,48.417582417582416
1133,09:55,25.5625933580997,4.72353169438889,4804.10391566265,2.787543975137721,55.4
1236,09:56,28.620584885364863,7.112236767877267,4401.0,2.2085089791886,48.417582417582416
1342,09:57,28.620584885364863,7.112236767877267,4558.0,2.44233463990389,48.417582417582416
1446,09:58,28.620584885364863,7.112236767877267,5034.0,2.61654193109184,48.417582417582416
1547,09:59,30.5235710171259,7.67361480422223,4804.10391566265,2.787543975137721,67.0
1649,10:00,32.6654566167133,8.75778853902778,4804.10391566265,2.787543975137721,68.0
1750,10:01,28.620584885364863,7.112236767877267,8476.0,3.78937407562745,48.417582417582416
1849,10:02,37.133598460029,11.1921919873611,4804.10391566265,2.787543975137721,68.0
1950,10:03,28.620584885364863,7.112236767877267,1741.0,4.62018078707805,48.417582417582416
2052,10:04,28.620584885364863,7.112236767877267,7349.0,4.75650002236574,48.417582417582416
2154,10:05,28.620584885364863,7.112236767877267,6698.0,5.0469299038427,48.417582417582416
2255,10:06,37.7112339343217,13.8809592615,4804.10391566265,2.787543975137721,32.0
2356,10:07,28.620584885364863,7.112236767877267,3763.0,5.29273579892253,48.417582417582416
2456,10:08,28.620584885364863,7.112236767877267,6755.0,5.59389137127242,48.417582417582416
2558,10:09,28.620584885364863,7.112236767877267,6488.0,5.86953283900021,48.417582417582416
0,22:22,33.879661083589895,8.999513020490827,4560.061871616396,3.1266487539830083,55.36979785969084
3,22:24,33.879661083589895,8.999513020490827,1877.0,0.0025978164201073,55.36979785969084
42,22:25,33.879661083589895,8.999513020490827,4728.0,0.051976548642059,55.36979785969084
146,22:26,33.879661083589895,8.999513020490827,4467.0,0.263537258362329,55.36979785969084
248,22:27,33.879661083589895,8.999513020490827,1753.0,0.518078713258994,55.36979785969084
348,22:28,33.879661083589895,8.999513020490827,1662.0,0.616356687558147,55.36979785969084
450,22:29,33.879661083589895,8.999513020490827,7405.0,1.0013529657116,55.36979785969084
550,22:30,33.879661083589895,8.999513020490827,7128.0,1.4118247295355,55.36979785969084
650,22:31,33.879661083589895,8.999513020490827,7211.0,1.84374233713393,55.36979785969084
754,22:32,33.879661083589895,8.999513020490827,7045.0,2.12254484852723,55.36979785969084
854,22:33,33.879661083589895,8.999513020490827,7613.0,2.510797039902,55.36979785969084
958,22:34,33.879661083589895,8.999513020490827,7178.0,2.74218947799121,55.36979785969084
1060,22:35,33.879661083589895,8.999513020490827,1706.0,2.89909707893838,55.36979785969084
1160,22:36,33.879661083589895,8.999513020490827,7931.0,3.08455761077064,55.36979785969084
1260,22:37,33.879661083589895,8.999513020490827,1823.0,3.35373135653244,55.36979785969084
1358,22:38,33.879661083589895,8.999513020490827,6086.0,3.50721577666653,55.36979785969084
1460,22:39,33.879661083589895,8.999513020490827,6640.0,3.84791769422417,55.36979785969084
